customer_id,age,annual_income,credit_score,employment_status,years_employed,debt_to_income_ratio,savings_balance,checking_balance,home_ownership,marital_status,num_dependents,education_level,loan_purpose,requested_loan_amount,existing_loans,payment_history,loan_term,interest_rate,monthly_payment,approval_status
757b0f8e-95b7-4b4b-8618-b3e64b22b671,61,306744,655,Employed,42,0.0,695204,1634,Rent,Married,0,Bachelor's,Education,12461,0,Good,48,15.49,349.9,Pending
f8ac07ea-2328-4c61-aa7d-e1f59b6a8c7d,47,319850,759,Self-Employed,25,0.22,99181,7908,Mortgage,Married,5,High School,Business Expansion,246489,5,Excellent,48,17.2,7137.98,Pending
3f2f4525-f724-4d72-ba13-6e7155adb4c2,55,301366,802,Unemployed,31,0.92,885521,13623,Own,Married,0,High School,Debt Consolidation,74554,4,Good,12,6.04,6417.97,Approved
bf4750c2-ab68-45d1-a5e8-4185e5491515,19,381185,326,Employed,1,0.02,83996,15548,Rent,Single,2,Associate's,Medical Expenses,172401,5,Good,48,15.77,4865.61,Pending
92132012-594a-4ad9-9f20-5f9f5425460d,77,386648,522,Employed,58,0.39,47238,43072,Own,Single,1,Doctorate,Car Purchase,96878,2,Fair,120,3.38,952.55,Approved
b1145ad3-21f4-4607-92bc-6dfee76923e1,38,61139,447,Employed,18,0.79,775719,37487,Mortgage,Divorced,0,Bachelor's,Medical Expenses,218917,5,Good,180,13.14,2790.03,Rejected
16279aca-0f20-4d3b-b5be-7b6010a32f3e,50,134919,723,Employed,27,0.84,131172,4448,Own,Married,5,Associate's,Education,145122,4,Good,120,16.85,2508.41,Approved
8a38226b-63a5-4225-b0fb-15e2627c7c61,29,267677,650,Employed,6,0.48,139639,48048,Own,Married,1,Bachelor's,Medical Expenses,221633,0,Excellent,60,10.97,4815.52,Pending
3144a5cd-8b7a-47ac-94c4-45db539599b0,75,323446,485,Retired,57,0.23,336517,31299,Own,Single,4,High School,Car Purchase,343828,4,Good,360,20.83,5980.47,Rejected
e68d54f0-4923-4f29-91b3-7b46deeb341b,39,245756,714,Employed,15,0.6,65427,1007,Rent,Married,1,High School,Debt Consolidation,333191,3,Good,120,6.38,3763.0,Approved
ffe3db9b-69cf-4c1c-956b-81564e362434,78,369982,728,Employed,59,0.26,658742,13448,Own,Single,5,Bachelor's,Debt Consolidation,166108,3,Good,360,19.13,2656.98,Pending
f36b8bc2-9729-4785-9f15-f36b9d0b98f0,61,481375,340,Employed,39,0.26,585143,10965,Own,Married,1,High School,Home Improvement,213147,0,Excellent,180,7.79,2011.19,Approved
83caa991-408d-4c03-bc3e-3572981f5c2d,42,159718,692,Employed,20,0.81,939848,7664,Rent,Married,4,Bachelor's,Business Expansion,497207,2,Fair,60,24.93,14573.29,Approved
e023fdde-6189-4c6e-8920-b49f4b2435f2,66,164615,378,Employed,44,0.15,764596,30569,Own,Married,4,High School,Home Improvement,223104,5,Good,48,17.61,6508.3,Pending
7a9dc753-37a4-41d8-8bd1-749578fe03ef,44,245568,843,Employed,22,0.01,978376,19184,Mortgage,Divorced,5,Bachelor's,Business Expansion,382911,1,Good,60,5.4,7296.38,Pending
5144c666-0e36-4888-81d9-a9dd83598b83,76,173857,749,Self-Employed,53,0.34,317639,13908,Mortgage,Married,5,Associate's,Education,265104,2,Fair,120,8.03,3220.65,Approved
b483683c-a659-4822-8646-278a8d2ddfb2,80,360497,773,Employed,57,0.49,316112,13749,Mortgage,Widowed,0,High School,Home Improvement,454079,3,Excellent,48,21.6,14207.82,Pending
de90ba9a-5bb9-4238-890a-6c3c282a405f,59,444622,441,Employed,36,0.71,341591,23912,Mortgage,Single,2,Master's,Home Improvement,124180,3,Good,120,4.66,1296.58,Pending
1e2deb75-f928-48dd-8d7c-c0f49a8452a6,45,371136,550,Self-Employed,21,0.78,968679,5057,Mortgage,Married,5,Bachelor's,Debt Consolidation,166505,2,Fair,48,11.44,4339.07,Rejected
6642f87b-5c91-411c-8a37-3d1af3030d05,77,333572,593,Employed,57,0.66,728188,4461,Mortgage,Married,3,Master's,Business Expansion,85995,0,Poor,360,4.78,450.15,Approved
b8aaff4d-058a-4f25-817b-0704c5239f61,33,43777,435,Employed,11,0.63,422358,35920,Own,Single,4,High School,Debt Consolidation,449114,4,Fair,36,15.5,15678.88,Approved
0bb6d457-5804-4e72-b92f-7f6fd1a68d55,32,77939,783,Self-Employed,11,0.67,616352,24222,Own,Married,4,Associate's,Home Improvement,464321,3,Fair,180,4.73,3606.85,Pending
bd443101-34dd-4f4b-90ec-342d12a7a2df,79,466242,611,Employed,56,0.27,672789,29932,Mortgage,Single,3,Associate's,Business Expansion,45297,3,Fair,12,19.13,4177.23,Rejected
a80dd9c4-59fb-4123-933c-d5bc61d3ba4a,79,368594,345,Employed,57,0.38,542769,35898,Rent,Married,1,High School,Business Expansion,337352,1,Excellent,24,22.56,17594.63,Approved
cbe5afa2-23e5-4251-bdd1-f25b9d3c609d,64,442769,535,Self-Employed,45,0.62,511726,15869,Mortgage,Single,4,Associate's,Medical Expenses,24011,4,Good,60,10.13,511.7,Approved
b5684509-cff5-4144-b832-786772a48fca,79,43548,347,Retired,55,0.07,185045,12625,Mortgage,Married,3,High School,Education,441527,2,Poor,180,8.69,4397.2,Approved
f2282fa9-5cfe-45ac-803f-4f678e7fb068,68,476437,497,Employed,50,0.3,413466,5534,Mortgage,Married,0,High School,Debt Consolidation,313934,3,Excellent,360,19.05,5000.94,Pending
037231d4-f7a4-429c-aa0e-3f3e77aa367b,61,450481,383,Employed,38,0.41,880175,37237,Own,Married,5,High School,Medical Expenses,232572,5,Poor,12,3.55,19755.7,Pending
6d2d8401-014b-456e-a840-fc0ff901e723,72,145549,842,Employed,49,0.53,219201,36148,Own,Married,2,High School,Education,157036,4,Excellent,360,6.79,1022.71,Rejected
99a452a6-f1b1-40e3-b4fd-4b982f050437,69,453917,460,Employed,50,0.49,157662,1630,Rent,Married,4,Doctorate,Medical Expenses,182036,2,Poor,60,3.93,3346.72,Approved
9d23732f-e271-4fc2-8b7f-fae09cf2208e,74,464503,727,Employed,56,0.72,368524,9337,Rent,Married,3,High School,Debt Consolidation,84119,4,Good,24,21.59,4346.93,Approved
97a5e3d2-c0fe-479b-a6df-44232d041179,20,157799,370,Retired,0,0.47,588929,10586,Mortgage,Single,4,Master's,Debt Consolidation,481773,1,Excellent,48,18.95,14392.36,Rejected
e77d6a5e-94f5-4d40-b79b-da355db506ec,54,261532,819,Employed,31,0.9,624941,23160,Mortgage,Divorced,1,Associate's,Business Expansion,201985,3,Poor,12,22.45,18948.43,Pending
d363e37f-f287-490e-8c9f-a1ec2ef500b4,68,201789,351,Employed,50,0.38,945478,32803,Mortgage,Widowed,4,High School,Business Expansion,419962,3,Good,24,6.47,18702.04,Approved
94c26127-5727-4e45-933f-b96fab334211,24,445643,344,Employed,3,0.53,737663,49876,Rent,Single,4,Bachelor's,Car Purchase,82073,1,Fair,60,9.76,1734.13,Approved
2f581608-01c5-45ff-8bf6-403b460d6b64,38,167764,592,Unemployed,15,0.0,966410,26052,Rent,Married,1,Bachelor's,Home Improvement,251876,1,Excellent,180,4.68,1950.09,Approved
d467ad1a-6be8-4041-a364-7dbcfec5255c,26,51625,764,Employed,4,0.31,816878,3297,Mortgage,Married,4,Bachelor's,Education,217490,0,Good,24,22.45,11331.37,Approved
80f8bf55-178b-45e7-be36-8e2f8b11c9a2,56,307062,849,Employed,32,0.87,264729,33658,Rent,Divorced,5,High School,Car Purchase,188982,2,Excellent,180,8.23,1831.19,Pending
93fc4b32-e10c-4bd5-a25f-bf02a216f376,35,454352,679,Unemployed,16,0.33,213694,43809,Mortgage,Single,1,Bachelor's,Education,102142,3,Poor,60,18.71,2633.35,Approved
7f0b6136-09b3-4eff-a321-520ae33fc581,21,396970,777,Employed,3,0.25,657456,1400,Own,Single,3,High School,Education,163168,4,Good,120,6.39,1843.62,Approved
d46a2c42-b304-4618-a97c-be96da48a657,42,134881,561,Employed,23,0.54,950590,30268,Own,Single,2,High School,Home Improvement,111888,1,Fair,360,3.02,472.93,Approved
f92bb15b-d9e7-4050-923a-6f7bc9239679,77,465625,478,Employed,55,0.08,434196,13499,Mortgage,Married,2,Master's,Education,221414,0,Excellent,60,21.75,6083.78,Approved
9ea2f2b0-efec-41fa-baf1-e8dc2b74529a,31,297721,656,Unemployed,11,0.53,388528,7919,Own,Married,3,High School,Education,284090,1,Fair,12,23.63,26812.59,Approved
9e5f68ff-caf4-4389-9859-a48dd2786f06,67,367299,718,Unemployed,43,0.3,784974,25602,Own,Divorced,0,Bachelor's,Medical Expenses,83667,1,Good,24,22.68,4368.64,Approved
bbfa1e95-e537-4a89-b353-98cc1ff5b500,75,131776,500,Employed,53,0.38,115279,36869,Own,Divorced,0,Associate's,Business Expansion,274293,5,Poor,180,6.52,2392.4,Approved
07b533b8-9195-4512-b289-fd4fb4a12582,26,381390,312,Employed,6,0.79,725000,7571,Own,Married,5,Associate's,Business Expansion,117080,5,Good,12,21.67,10939.44,Pending
9ff49005-3e5b-4a89-8903-247452460fde,43,253996,742,Employed,24,0.66,780436,30467,Own,Single,2,Bachelor's,Business Expansion,219385,3,Excellent,180,17.29,3421.54,Pending
0b8813b1-2287-4e8d-a895-0bf8f866f057,70,277831,585,Employed,50,0.45,50612,19044,Mortgage,Single,3,High School,Home Improvement,417759,2,Fair,24,24.32,22154.16,Approved
a03501ba-ff20-42ad-8a5b-a5cd37ef4639,19,232803,557,Self-Employed,0,0.58,229235,12596,Rent,Single,4,Associate's,Business Expansion,296316,5,Good,180,7.13,2684.95,Approved
eadfb1ae-cbcc-42ee-9732-37f83f988cd4,37,178761,847,Employed,17,0.77,420338,22342,Rent,Married,3,Associate's,Car Purchase,465216,3,Fair,120,7.96,5634.53,Pending
db591153-5729-47de-ad81-2982f21a53c7,45,162226,789,Self-Employed,25,0.75,444279,11197,Mortgage,Married,1,Bachelor's,Car Purchase,437802,4,Fair,60,22.92,12321.73,Rejected
c079567e-5d61-4a99-9397-71d476937057,64,377092,797,Employed,41,0.19,920630,31227,Rent,Married,3,Associate's,Car Purchase,420920,1,Good,180,24.02,8670.16,Pending
467f9030-b2ef-4424-bfd6-bd46e7b33153,77,41341,632,Self-Employed,57,0.3,160040,47568,Rent,Single,5,Master's,Home Improvement,249078,5,Good,180,11.98,2986.15,Approved
a8a1373e-a59e-43dc-884f-a038b906dd41,24,379698,331,Unemployed,1,0.35,961029,3749,Rent,Divorced,0,Doctorate,Debt Consolidation,349154,4,Fair,120,24.6,7844.75,Approved
b6692f45-3523-467e-9126-4ffbb73b42bb,61,225753,342,Employed,38,0.19,39680,27425,Mortgage,Married,4,Master's,Debt Consolidation,402421,4,Good,48,4.64,9201.99,Pending
75a4cf9b-04be-4930-a5ce-39d97bac1199,78,389942,650,Employed,54,0.01,294750,39873,Mortgage,Married,4,Bachelor's,Car Purchase,470730,1,Excellent,360,18.07,7121.2,Pending
5e7f8fd2-4cbc-43a1-9350-15c7b1255575,25,328474,633,Employed,5,0.17,744127,23017,Mortgage,Divorced,2,Bachelor's,Debt Consolidation,357515,5,Excellent,36,20.65,13405.24,Approved
03f0e9fc-0419-4527-8949-6565cc0c3f2a,64,269141,569,Self-Employed,41,0.81,809860,23078,Rent,Single,1,Bachelor's,Education,228214,5,Poor,48,22.45,7246.0,Approved
6d0ecf42-1daf-4702-ad5b-96269f61b0e0,52,369903,712,Employed,34,0.55,955620,30184,Rent,Single,4,Bachelor's,Home Improvement,128573,2,Excellent,360,10.92,1216.66,Rejected
8fce9f67-1157-40fd-90eb-401d76807728,31,219488,318,Self-Employed,11,0.34,263414,46386,Own,Married,2,Bachelor's,Car Purchase,453991,4,Fair,12,17.83,41585.17,Approved
403c5ab2-d8ff-4c7d-a0bc-da6c26b2f9f5,34,276139,646,Employed,14,0.61,252926,21778,Own,Married,4,Master's,Medical Expenses,16344,4,Excellent,24,23.02,856.15,Rejected
d17f4644-0aa9-4c42-b2c2-f9cc21ade371,53,368951,336,Employed,31,0.74,33049,4703,Mortgage,Married,0,Master's,Car Purchase,353076,4,Excellent,180,24.88,7507.19,Approved
9df3adc2-f3bd-498b-979c-39964bf4edcc,67,315457,391,Employed,45,0.35,420608,48983,Mortgage,Married,4,Bachelor's,Car Purchase,487415,5,Excellent,12,23.15,45889.5,Approved
1235d320-0a36-430e-8057-13407cbdc398,57,329044,484,Retired,33,0.47,864512,600,Rent,Single,0,Associate's,Education,130530,1,Good,120,19.32,2464.0,Pending
6373a305-5f67-4148-b931-e7a3d9e3d498,21,98840,327,Employed,0,0.06,873564,46326,Own,Single,5,High School,Medical Expenses,71608,2,Poor,48,16.97,2065.14,Approved
2ada6bd4-b6a9-4929-a85e-59634a3483f5,19,185767,847,Employed,0,0.6,751829,42519,Mortgage,Single,3,High School,Business Expansion,362349,1,Fair,36,19.37,13350.15,Pending
e5aa5f83-2248-46d9-b7d9-ce0fd4a6a11a,79,181297,671,Retired,57,0.36,657189,25240,Own,Widowed,0,High School,Car Purchase,213891,1,Excellent,36,10.4,6941.9,Pending
3a1066db-02da-4b9e-ba98-6dc2ded36410,23,368216,829,Self-Employed,3,0.43,647720,47947,Mortgage,Married,5,Master's,Medical Expenses,258239,2,Fair,120,18.95,4812.17,Approved
f3a7ac13-a127-4654-80cf-2c8078a8e55b,71,378511,644,Self-Employed,49,0.42,344018,37725,Own,Single,0,Master's,Debt Consolidation,399791,4,Excellent,48,4.53,9122.03,Pending
70bce835-17e1-42d4-bcfe-b50b5b2f6891,59,69156,718,Employed,41,0.63,822939,47346,Own,Single,0,Associate's,Business Expansion,63103,0,Good,120,24.7,1422.22,Pending
64ca620e-eaf8-4e20-900f-9cb90f3135cd,21,228281,495,Employed,2,0.57,137348,28357,Rent,Divorced,5,Bachelor's,Education,65963,2,Fair,360,19.91,1097.37,Pending
af251047-4883-44e8-9c30-da701f0f8bf0,71,107453,377,Employed,49,0.42,183188,22557,Rent,Single,4,High School,Car Purchase,454471,2,Excellent,360,16.9,6442.4,Pending
867d78bd-c906-4d27-9e80-fc73a5df106f,46,178901,466,Self-Employed,23,0.02,546288,10231,Rent,Married,5,Bachelor's,Business Expansion,225767,3,Fair,48,12.18,5965.28,Approved
563a4c81-42ce-4224-b283-c3889d27e229,80,494124,389,Employed,58,0.62,374869,4576,Own,Married,1,High School,Car Purchase,148059,5,Good,360,4.69,767.0,Pending
31992470-bd67-4b07-a190-583f68e1f763,35,45938,563,Employed,17,0.88,302675,11982,Own,Married,5,Master's,Car Purchase,50218,5,Excellent,24,10.45,2327.75,Approved
645a84a1-11fe-4281-bb44-742bcace962a,43,79164,771,Self-Employed,20,0.77,650635,22647,Mortgage,Married,0,High School,Education,207885,0,Excellent,120,21.6,4240.44,Approved
7c64a0ce-7aac-4a32-8ffe-5115edae6fd7,61,467746,507,Employed,38,0.98,211845,30488,Rent,Married,2,High School,Debt Consolidation,358177,0,Good,24,11.56,16787.13,Approved
525822dc-edf4-4892-928c-5eeb499144af,51,219271,570,Employed,28,0.14,147356,38780,Own,Single,4,Bachelor's,Education,463039,0,Excellent,120,24.03,10218.82,Approved
fd91498c-305a-4df3-8ef9-3fef5cc703c8,27,80282,562,Employed,4,0.22,453484,40708,Own,Married,1,Associate's,Education,325442,1,Good,24,14.48,15699.31,Pending
c96f981e-cd8f-42a3-a320-ce28a05a851a,79,329945,805,Employed,58,0.54,101111,23041,Mortgage,Widowed,1,High School,Debt Consolidation,221182,5,Good,12,22.41,20745.06,Pending
fbdf4745-a763-4232-9016-a342e4a07ebe,53,422681,811,Employed,32,0.24,2919,23631,Mortgage,Married,4,High School,Business Expansion,41404,3,Fair,360,21.68,749.22,Approved
c43790e6-cbc6-4a40-8e8d-ed0de34ad0b5,31,285470,823,Self-Employed,8,0.03,928700,7526,Mortgage,Single,2,High School,Education,87803,4,Poor,12,8.34,7651.65,Pending
74214062-d198-4180-8845-28915b967358,48,416875,611,Unemployed,25,0.4,968226,37054,Own,Married,3,Doctorate,Car Purchase,367658,5,Excellent,48,9.71,9273.64,Approved
6d6d5429-7900-45d7-a53a-d7cf1d032295,65,473505,473,Employed,42,0.29,157944,46715,Mortgage,Single,4,Associate's,Education,168250,0,Excellent,12,7.42,14590.72,Pending
7a2345d7-a473-460f-b7d0-f1c0022d0aa3,32,178666,730,Employed,14,0.26,423754,18341,Mortgage,Married,1,High School,Debt Consolidation,310543,4,Excellent,48,6.49,7363.08,Approved
6a26ec38-6be6-4486-afa7-10c059795a34,25,135819,762,Employed,3,0.95,202364,19472,Rent,Single,3,High School,Business Expansion,134091,0,Good,60,7.88,2711.19,Pending
9407d23e-3478-415e-9fed-2027af3ae417,31,286907,400,Unemployed,12,0.24,399923,26654,Own,Married,1,High School,Debt Consolidation,291941,4,Excellent,36,20.46,10918.12,Pending
51d9d362-945d-4db9-b545-fcda72b6f3a1,40,161900,315,Employed,16,0.13,485664,46302,Mortgage,Married,0,Bachelor's,Car Purchase,123880,1,Excellent,12,4.94,10601.65,Approved
fb7671ba-63df-4ff5-b27f-b73ecb37d6fb,77,329732,557,Retired,54,0.13,747928,5189,Rent,Married,3,High School,Business Expansion,494972,0,Excellent,120,19.25,9320.78,Approved
98a985c7-d5e4-4e83-87eb-77c547320bdd,74,293365,543,Unemployed,50,0.81,350940,1827,Mortgage,Married,5,Bachelor's,Education,477721,0,Good,12,8.43,41651.24,Approved
c2108f74-6ba1-4070-8b71-6f52dedea977,79,424427,647,Employed,57,0.71,733492,43399,Own,Widowed,4,Bachelor's,Business Expansion,165361,3,Fair,120,14.02,2569.49,Pending
729e0e07-13a3-42cb-9cba-911ebc5d1f28,57,33569,548,Employed,39,0.13,544247,25692,Rent,Single,4,Associate's,Education,119045,4,Excellent,180,3.88,873.42,Approved
0ee59fb5-8ad0-4a37-afdf-d3bd514ce8a0,38,247966,404,Employed,14,0.22,314124,2005,Rent,Married,2,Bachelor's,Education,300292,0,Poor,360,18.56,4663.1,Approved
b80b1287-c3cd-496e-9067-011efebac01c,33,57860,586,Employed,15,0.75,805390,28695,Rent,Married,3,High School,Home Improvement,20458,5,Fair,48,6.32,483.46,Approved
cde8a6cb-52c5-41ab-ac47-1dc573836a24,62,222630,468,Employed,39,0.27,462134,6590,Mortgage,Divorced,2,Associate's,Education,280787,0,Excellent,60,20.57,7528.47,Approved
5284007d-4b48-42fc-9214-7a8f2d58840d,35,327481,719,Employed,11,0.98,200372,32935,Rent,Single,4,Associate's,Education,238707,1,Fair,60,5.22,4528.79,Rejected
4dd2e8b2-e2b8-4f09-9a4f-ec34e045fc63,64,465527,346,Employed,44,0.54,174279,15105,Own,Married,2,High School,Education,127556,4,Good,180,7.21,1161.54,Approved
2ff8fc55-9ca0-4fe2-b01c-73201090d29d,70,164587,342,Employed,52,0.19,539438,13587,Own,Married,3,High School,Home Improvement,280492,5,Good,48,23.29,9034.81,Approved
964733e7-95f3-4d40-bd87-c41ad88c0a6e,41,91695,620,Employed,21,0.86,507820,10192,Rent,Widowed,4,Bachelor's,Business Expansion,255163,0,Good,120,18.23,4635.51,Rejected
cfcc047f-45a6-409a-b44a-77cf87e4f7c2,43,273078,520,Employed,19,0.32,396640,8480,Rent,Single,1,High School,Home Improvement,3091,2,Good,120,5.05,32.86,Pending
d2fae24c-8ab9-4db7-930c-55f2331b6581,42,262599,812,Employed,18,0.29,574538,17421,Rent,Widowed,4,Master's,Medical Expenses,8756,1,Excellent,60,8.09,177.92,Approved
3300dab8-6e20-473b-986f-b16c786473fc,77,388893,740,Self-Employed,59,0.33,145343,27061,Own,Married,2,Bachelor's,Debt Consolidation,415097,4,Fair,60,17.76,10486.62,Approved
a5d1c66d-6a2e-4960-ad88-66d95345b4ec,77,175976,443,Self-Employed,57,0.77,862963,6198,Rent,Married,2,High School,Education,176929,3,Poor,12,10.64,15607.58,Approved
5f5c7758-21ee-4202-a256-3e97770565dc,77,211007,327,Employed,57,0.17,275726,11556,Own,Single,4,Bachelor's,Home Improvement,109103,2,Excellent,60,20.4,2914.9,Approved
50d7d27c-60bd-4dc5-8f4d-c0fee83af6e7,62,325934,466,Employed,39,0.38,734228,21207,Mortgage,Married,0,Master's,Medical Expenses,85902,1,Excellent,12,24.32,8136.17,Pending
adf5dd55-c603-448f-85e9-91b1c5a1e7c7,58,350724,548,Employed,35,0.03,306211,10323,Rent,Single,0,Master's,Home Improvement,184864,0,Excellent,12,18.04,16951.85,Pending
e40b22a3-1014-44a5-a904-653bbe97fb9d,46,488364,656,Employed,22,0.83,196805,45424,Rent,Divorced,0,Associate's,Medical Expenses,235236,1,Excellent,120,16.09,3953.72,Rejected
71e1c12a-8684-4e9a-873f-a93bf26cc8c0,32,25636,410,Employed,10,0.34,783512,3973,Own,Single,1,Associate's,Business Expansion,229494,5,Fair,24,9.24,10509.66,Approved
91c8bf97-6019-4634-b47a-e7cce234befe,62,281578,533,Retired,42,0.25,124971,42144,Rent,Married,1,Bachelor's,Business Expansion,414456,2,Good,360,22.31,7715.6,Approved
152e7237-99d9-4c46-86a6-d6e920d952e4,18,359273,323,Employed,0,0.58,854656,13183,Own,Single,1,Master's,Medical Expenses,490568,1,Fair,180,5.28,3951.31,Pending
99f22c54-8bbc-498c-b657-20894c00071b,42,416108,325,Employed,24,0.7,506409,43313,Rent,Single,4,Bachelor's,Business Expansion,364791,2,Fair,36,9.35,11659.77,Approved
b256f8bd-b3e3-46d7-acb7-61aac580fc61,24,303816,680,Self-Employed,1,0.81,531386,30171,Rent,Divorced,5,Associate's,Car Purchase,29653,2,Excellent,12,12.58,2642.69,Approved
f6adc894-6fad-43ac-bab4-879c0fb2c183,26,287956,645,Employed,7,0.35,153585,11859,Rent,Divorced,4,High School,Business Expansion,260113,2,Poor,12,5.4,22315.33,Approved
e5def66f-481e-42dc-9a3e-bd370ebb1c67,41,247693,677,Employed,17,0.81,108064,45765,Mortgage,Single,3,High School,Medical Expenses,9435,4,Good,360,7.26,64.43,Approved
21576e78-12e6-449c-b75d-e67015e495f4,18,20654,821,Unemployed,0,0.46,9062,32967,Own,Widowed,0,Bachelor's,Education,112203,1,Excellent,360,14.72,1393.65,Approved
0d2040b2-9ae6-4340-baac-4f9b52924f44,61,74633,316,Employed,39,0.1,590333,16338,Own,Married,3,High School,Home Improvement,313383,5,Excellent,180,5.29,2525.81,Pending
8488d22e-5f4c-4b92-92c1-0897897e21f3,25,37143,544,Employed,3,0.85,470977,24910,Own,Single,0,Associate's,Debt Consolidation,249951,4,Excellent,360,11.27,2431.47,Approved
f9911567-6049-4759-85d8-17864e45530b,41,75934,838,Self-Employed,21,0.55,879000,19797,Mortgage,Married,2,Associate's,Debt Consolidation,276459,3,Excellent,48,23.09,8874.56,Approved
9fc36ca7-3ed8-430e-82c5-420575c1f1d4,80,349478,501,Self-Employed,58,0.6,618791,16562,Own,Single,3,Bachelor's,Debt Consolidation,449917,3,Fair,36,13.42,15250.66,Approved
